 1 0. 80.88429286944512 31.361680764435658
 2 1.5563964843749998 81.21822789554768 31.428653682072827
 3 3.1127929687499996 81.54996880709761 31.488873195207816
 4 4.669189453124999 81.87985485026198 31.544249056803416
 5 6.225585937499999 82.2082284476366 31.59591702210127
 6 7.781982421875 82.53904352379756 31.663633286317868
 7 9.338378906249998 82.87053675183354 31.73693529830231
 8 10.894775390625 83.20060854545258 31.804627167660215
 9 12.451171874999998 83.52945578896835 31.867691530911195
 10 14.007568359374998 83.8572440324492 31.92709007561824
 11 15.56396484375 84.18411643543436 31.983769710578066
 12 17.120361328125 84.50982206377341 32.03673125085963
 13 18.676757812499996 84.83428976045053 32.0859640601456
 14 20.233154296874996 85.16250435455618 32.15705706770554
 15 21.78955078125 85.49011459727765 32.22740651964989
 16 23.345947265625 85.81662351790901 32.29487592941347
 17 24.902343749999996 86.14157026390653 32.357532539745904
 18 26.458740234374996 86.4652654993701 32.417356488650306
 19 28.015136718749996 86.78745081416218 32.47339938218893
 20 29.571533203124996 87.10806395441344 32.52568943214432
 21 31.1279296875 87.42743148805576 32.57619057429185
 22 32.68432617187499 87.74963693148611 32.64551439328632
 23 34.24072265625 88.07109480113651 32.71514928526177
 24 35.797119140625 88.39113583092086 32.781959843237935
 25 37.35351562499999 88.7095217077401 32.84499172850695
 26 38.909912109375 89.02621209331106 32.90426214166217
 27 40.46630859374999 89.34117081115014 32.959788796245576
 28 42.022705078125 89.65475247151915 33.01352484004579
 29 43.5791015625 89.96654058523515 33.06354309463936
 30 45.13549804687499 90.27961393322526 33.12518485362026
 31 46.69189453125 90.59343000056681 33.1952177075838
 32 48.24829101562499 90.9053320926392 33.26046410524567
 33 49.80468749999999 91.21568728749156 33.322879899805045
 34 51.361083984375 91.52427685459179 33.38150643562587
 35 52.91748046874999 91.83127677470915 33.43732213041554
 36 54.473876953125 92.13647342094694 33.489368110981076
 37 56.03027343749999 92.44004721965203 33.538619729982976
 38 57.58666992187499 92.74238969366701 33.58707744926855
 39 59.14306640624999 93.04774202825739 33.6552381012868
 40 60.69946289062499 93.35136979238395 33.719539865106036
 41 62.255859375 93.6532592694937 33.77999776389375
 42 63.812255859375 93.95379171605359 33.83855609064073
 43 65.36865234374999 94.25256005960907 33.893287079719315
 44 66.92504882812499 94.54955438998122 33.94420073166158
 45 68.4814453125 94.84516132864438 33.99323711190114
 46 70.037841796875 95.13917606741377 34.039438243524856
